DataBase;Name;Core;Branch;Terminal_Branch;Generation;volume;pH;viscosity;transition_temp;density;boiling_point;refractive_index;freezing_point;solubility;solution;PSA;nAtom;ALogP;ALogp2;AMR;apol;ECCEN;TopoPSA;MW;WPATH;WPOL;Zagreb;fragC;FMF;C1SP2;C2SP2;C3SP2;C1SP3;C2SP3;C3SP3;C4SP3;BCUTw_1l;BCUTw_1h;BCUTc_1l;BCUTc_1h;BCUTp_1l;BCUTp_1h;bpol;fr_C_O_noCOO;Chi4v;fr_Ar_COO;fr_SH;Chi4n;SMR_VSA10;fr_para_hydroxylation;fr_barbitur;fr_halogen;fr_dihydropyridine;fr_priamide;fr_Al_COO;fr_guanido;fr_furan;fr_morpholine;fr_nitroso;fr_COO2;fr_amidine;SMR_VSA7;fr_benzodiazepine;fr_Imine;MolWt;fr_hdrzine;fr_urea;fr_Ar_NH;fr_quatN;fr_benzene;fr_phos_acid;fr_sulfone;VSA_EState10;fr_aniline;fr_N_O;fr_sulfonamd;fr_thiazole;TPSA;EState_VSA8;PEOE_VSA14;PEOE_VSA13;PEOE_VSA12;PEOE_VSA11;PEOE_VSA10;BalabanJ;fr_lactone;EState_VSA10;EState_VSA11;HeavyAtomMolWt;fr_nitro_arom;Chi0;Chi1;MolLogP;fr_nitro;fr_Al_OH;fr_azo;fr_C_O;fr_ether;fr_phenol_noOrthoHbond;fr_alkyl_halide;NumValenceElectrons;fr_aryl_methyl;fr_Ndealkylation2;fr_term_acetylene;HallKierAlpha;fr_C_S;fr_thiocyan;fr_ketone_Topliss;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState1;VSA_EState2;VSA_EState3;fr_HOCCN;fr_NH2;SlogP_VSA12;EState_VSA9;SlogP_VSA10;SlogP_VSA11;fr_COO;NHOHCount;fr_unbrch_alkane;fr_methoxy;fr_thiophene;SlogP_VSA8;SlogP_VSA9;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA1;SlogP_VSA2;SlogP_VSA3;fr_phos_ester;fr_piperzine;fr_nitrile;NumHeteroatoms;fr_NH1;fr_NH0;BertzCT;LabuteASA;fr_amide;Chi3n;fr_imidazole;SMR_VSA3;SMR_VSA2;SMR_VSA1;Kappa1;SMR_VSA6;Kappa3;Kappa2;EState_VSA6;Chi3v;SMR_VSA9;SMR_VSA8;EState_VSA2;EState_VSA3;fr_Ndealkylation1;EState_VSA1;fr_ketone;SMR_VSA5;Ipc;fr_diazo;SMR_VSA4;fr_Ar_N;fr_Nhpyrrole;EState_VSA7;fr_ester;EState_VSA4;NumHDonors;fr_prisulfonamd;fr_oxime;EState_VSA5;fr_isocyan;Chi2n;Chi2v;HeavyAtomCount;fr_azide;NumHAcceptors;fr_lactam;fr_allylic_oxid;VSA_EState8;fr_oxazole;VSA_EState9;fr_piperdine;fr_Ar_OH;fr_sulfide;fr_alkyl_carbamate;NOCount;Chi1n;PEOE_VSA8;PEOE_VSA7;PEOE_VSA6;PEOE_VSA5;PEOE_VSA4;PEOE_VSA3;PEOE_VSA2;PEOE_VSA1;fr_imide;Chi1v;fr_Al_OH_noTert;fr_epoxide;fr_hdrzone;fr_isothiocyan;fr_bicyclic;Chi0n;fr_phenol;MolMR;PEOE_VSA9;MolecularFormula;fr_aldehyde;fr_pyridine;fr_tetrazole;RingCount;fr_nitro_arom_nonortho;Chi0v;fr_ArN;NumRotatableBonds;SMILES
Sigma-Aldrich;163611-05-0;N(*)(*)CCCCN(*)(*);CCCN(*)(*);;4;10.96;;6.7;84;1.01;;1.518;;soluble;;;1382;-80.5632;6490.42919424;1994.802;1387.13784;39566;1866.16;7163.2733592001;3675131;623;2126;1655660.26;0;0;0;0;250;126;0;0;11.9930998776;14.1548673133;-0.3643495629;0.4402188731;4.8923165104;10.27544259;1042.54216;0;72.6949180038;0;0;72.6949180038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7168.058;0;0;0;0;0;0;0;0;0;0;0;0;1866.16;303.794403313;0;0;0;0;0;17.8596279264;0;0;0;6281.018;0;365.667866416;246.689016022;2.2198;0;0;0;0;0;0;0;3014;0;0;0;-5.04;0;0;0;0;0;0;0;0;0;0;0;64;0;366.954718538;0;0;0;64;1;0;0;0;0;0;809.023524489;0;0;366.954718538;1939.98350479;0;0;0;0;126;0;62;7853.14736942;3094.45523609;0;101.541492014;0;303.794403313;0;0;496.96;1636.18910148;316.251750383;391.686718446;0;101.541492014;0;0;0;418.864409978;0;0;0;809.023524489;1.04102960809e+185;0;366.954718538;0;0;0;0;2026.34821599;64;0;0;0;0;146.204664592;146.204664592;502;0;126;0;0;0;0;944;0;0;0;0;126;210.446255069;0;2445.21262597;0;0;0;0;0;670.749121851;0;210.446255069;0;0;0;0;0;330.549809875;0;2180.5036;0;C376H880N126;0;0;0;0;0;330.549809875;0;437;
Sigma-Aldrich;155773-72-1;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;0;;;;;0.854;64.7;1.364;52;;20;;92;-6.9568;48.39706624;136.47;90.268408;920;239.6;524.44860072;4858;41;150;7021.14;0;0;0;0;18;4;0;0;11.9932768245;15.99795723;-0.3789759977;0.1105980555;4.7643394901;10.1046522754;65.179592;0;3.5811276505;0;0;3.5811276505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524.756;0;0;0;0;0;0;0;0;0;0;0;0;239.6;31.0669738777;0;0;0;0;24.9116046829;4.9398798663;0;20.4261095794;0;468.308;0;27.0204508012;17.353304268;-5.3824;0;4;0;0;0;0;0;218;0;0;0;-0.56;0;0;0;0;0;0;0;0;0;0;0;4;0;22.9346699086;0;0;0;12;0;0;0;0;0;0;25.6832864917;0;0;44.2018243247;146.764123407;0;0;0;0;14;4;2;396.544771084;216.658649302;0;5.7047116035;0;31.0669738777;0;20.4261095794;35.44;91.6265896828;21.5181864378;24.7583596723;0;5.7047116035;0;0;0;117.309876174;0;24.9116046829;0;50.5948911746;38975976.6568;0;22.9346699086;0;0;0;0;0;12;0;0;0;0;8.8723703345;8.8723703345;36;0;14;0;0;0;0;86.3333333333;0;0;0;0;14;13.2650625796;91.6265896828;25.6832864917;0;0;0;0;21.267154416;53.1605989497;0;13.2650625796;4;0;0;0;0;22.0300057879;0;143.6036;0;C22H56N10O4;0;0;0;0;0;22.0300057879;0;27;
Sigma-Aldrich;142986-44-5;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;1;;;;;0.82;64.7;1.362;52;;20;;252;-17.9172;321.02605584;373.6728;248.696536;4930;614.72;1453.20830552;77402;121;430;53101.38;0;0;0;0;50;12;0;0;11.9931638412;16.0062663096;-0.3789759977;0.1291151849;4.7620583391;10.1936990638;180.687464;0;10.735018615;0;0;10.735018615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1454.068;0;0;0;0;0;0;0;0;0;0;0;0;614.72;93.2009216332;0;0;0;0;74.7348140488;6.7655907901;0;61.2783287381;0;1300.852;0;74.232925279;48.2314856793;-13.9548;0;12;0;0;0;0;0;602;0;0;0;-1.52;0;0;0;0;0;0;0;0;0;0;0;8;0;45.8693398173;0;0;0;32;0;0;0;0;0;0;77.0498594751;0;0;109.670803065;414.113344597;0;0;0;0;38;12;6;1421.04605592;598.407998833;0;16.7839981369;0;93.2009216332;0;61.2783287381;98.48;248.700743425;61.6129052386;69.2358245323;0;16.7839981369;0;0;0;325.7506029;0;74.7348140488;0;151.784673524;6.56077832879e+21;0;45.8693398173;0;0;0;0;0;32;0;0;0;0;25.462410465;25.462410465;100;0;38;0;0;0;0;237;0;0;0;0;38;37.1621945768;248.700743425;77.0498594751;0;0;0;0;63.8014632481;136.54712694;0;37.1621945768;12;0;0;0;0;60.9521891621;0;394.5932;0;C62H152N26O12;0;0;0;0;0;60.9521891621;0;79;
Sigma-Aldrich;93376-66-0;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;2;;;;;0.86;64.7;1.362;;;20;;572;-39.838;1587.066244;848.0784;565.552792;16940;1364.96;3310.72771512;650266;281;990;274285.86;0;0;0;0;114;28;0;0;11.9931217171;16.0238290497;-0.3789759977;0.2073916849;4.761888286;10.1952801121;411.703208;0;25.042800544;0;0;25.042800544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3312.692;0;0;0;0;0;0;0;0;0;0;0;0;1364.96;217.468817144;0;0;0;0;174.381232781;9.5455694376;0;142.982767056;0;2965.94;0;168.657874234;109.987848502;-31.0996;0;28;0;0;0;0;0;1370;0;0;0;-3.44;0;0;0;0;0;0;0;0;0;0;0;16;0;91.7386796346;0;0;0;72;0;0;0;0;0;0;179.783005442;0;0;240.608760547;948.811786977;0;0;0;0;86;28;14;3719.68980281;1361.9066979;0;38.9425712036;0;217.468817144;0;142.982767056;224.56;562.849050908;141.813007676;158.212197385;0;38.9425712036;0;0;142.497423534;600.134632816;0;174.381232781;0;354.164238223;1.23662554848e+73;0;91.7386796346;0;0;0;0;0;72;0;0;0;0;58.642490726;58.642490726;228;0;86;0;0;0;0;538.333333333;0;0;0;0;86;84.9564585713;562.849050908;179.783005442;0;0;0;0;148.870080912;303.320182922;0;84.9564585713;28;0;0;0;0;138.796555911;0;896.5724;0;C142H344N58O28;0;0;0;0;0;138.796555911;0;183;
Chemical Book;153891-46-4 ;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;2.5;;;;;0.947;65;1.367;52;;5;;892;-61.7588;3814.14937744;1322.484;882.409048;32881;2115.2;5168.24712472;1992922;441;1550;667502.34;0;0;0;0;178;44;0;0;11.9931091975;16.0427508774;-0.3789759977;0.3127760064;4.7618155655;10.1955199244;642.718952;0;24.7422627696;0;0;24.7422627696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3280.436;0;0;0;0;0;0;0;0;0;0;0;0;1000.48;309.207496779;1011.31250634;0;0;0;24.9116046829;10.1394261721;0;142.982767056;0;2965.94;0;193.895478541;123.681321264;-26.7492;0;28;0;0;0;0;0;1338;0;0;0;-3.44;0;0;0;0;0;0;0;0;3.9903685339;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;179.783005442;0;0;148.870080912;1040.55046661;0;0;0;0;118;28;30;4560.17213773;1361.9066979;0;38.4220245088;0;309.207496779;0;142.982767056;256.56;562.849050908;170.78981674;169.514326169;0;38.4220245088;0;0;51.8623121154;481.337539246;0;174.381232781;0;354.164238223;5.86999547544e+86;0;0;0;0;0;0;209.432204989;56;0;0;0;0;57.6013973365;57.6013973365;260;0;86;0;0;0;0;534.342964799;0;0;0;0;86;83.4841301802;143.98464093;77.0498594751;0;0;0;0;21.267154416;90.6777871232;0;83.4841301802;28;0;0;0;0;136.714369132;0;858.998;0;C142H312*32N58O28;0;0;0;0;0;136.714369132;0;199;
Sigma-Aldrich;163442-67-9;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;4;;;;;0.813;64.7;1.348;;;10;;2492;-171.3628;29365.20922384;3694.512;2466.690328;126464;5866.4;14455.8441727202;23712922;1241;4350;5214064.74;0;0;0;0;498;124;0;0;11.9930944656;16.1626503868;-0.3789759977;0.9159954577;4.7616983322;10.1980111204;1797.797672;0;110.889492118;0;0;110.889492118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14464.436;0;0;0;0;0;0;0;0;0;0;0;0;5866.4;659.281786897;0;0;0;0;772.259745171;21.5780450303;0;612.783287381;20.4261095794;12956.468;0;735.207567967;480.526025437;-133.9684;0;124;0;0;0;0;0;5978;0;0;0;-14.96;0;0;0;0;0;0;0;0;0;0;0;64;0;366.954718538;0;0;0;312;0;0;0;0;0;0;796.181881243;0;0;1026.23650544;4157.00244126;0;0;0;0;374;124;62;19356.5439921;5942.89889227;0;171.894009604;0;963.07619021;0;633.20939696;981.04;2447.73889581;623.023446505;692.09067913;0;171.894009604;0;0;3218.23749056;0;0;797.943031663;0;1568.44162641;nan;0;366.954718538;0;0;303.794403313;0;0;312;0;0;0;0;257.722972292;257.722972292;996;0;374;0;0;0;0;2346.33333333;0;0;0;0;374;371.722042538;2447.73889581;796.181881243;0;0;0;0;659.281786897;1303.95851881;0;371.722042538;124;0;0;0;0;605.862756402;0;3908.4476;0;C622H1496N250O124;0;0;0;0;0;605.862756402;0;807;
Sigma-Aldrich;163442-68-0;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);;5;;;;;0.797;;;;;5;;5052;-346.7292;120221.13813264;7489.7568;5001.5403760002;311402;11868.32;29315.9994495207;123382426;2521;8830;21434228.58;0;0;0;0;1010;252;0;0;11.9930902309;16.4835587702;-0.3789759977;1.9264668842;4.7616553031;10.4107092714;3645.9236239998;0;225.35174755;0;0;225.35174755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29333.428;0;0;0;0;0;0;0;0;0;0;0;0;11868.32;1339.83072821;0;0;0;0;1569.43109503;34.3849226924;0;1143.86213644;142.982767056;26277.172;0;1490.60715961;974.576928017;-271.1268;0;252;0;0;0;0;0;12122;0;0;0;-30.32;0;0;0;0;0;0;0;0;0;0;0;128;0;733.909437077;0;0;0;632;0;0;0;0;0;0;1618.04704898;0;0;2073.74016529;8434.58998029;0;0;0;0;758;252;126;41666.1833869;12050.8884848;0;349.162594137;0;1957.2193543;0;1286.8449035;1989.68;4960.92535568;1264.6386206;1403.93126372;68.5987362319;349.162594137;0;0;5941.0564508;0;0;2207.34704888;0;3187.478144;nan;0;733.909437077;0;0;548.789889855;0;0;632;0;0;0;0;523.16361438;523.16361438;2020;0;758;0;0;0;0;4757;0;0;0;0;758;754.076154494;4960.92535568;1618.04704898;0;0;0;0;1339.83072821;2638.14296666;0;754.076154494;252;0;0;0;0;1228.61769039;0;7924.2812;0;C1262H3032N506O252;0;0;0;0;0;1228.61769039;0;1639;
Sigma-Aldrich;MFCD00192447;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);CCC(=O)[O-];0.5;;;;;0.86;65;1.368;;;20;;156;-10.874;118.243876;244.7968;161.34344;3064;469.52;1092.5550356;37434;89;334;18325.3;0;8;0;0;26;12;0;0;11.9960856546;16.0144847573;-0.3789759963;0.3774372221;3.745730691;10.1846866699;117.30456;8;7.4752973329;0;0;7.4752973329;47.7544423036;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;1093.196;0;0;0;0;0;0;0;0;0;0;0;0;469.52;21.267154416;0;0;0;0;24.9116046829;6.1610924435;0;99.6346262107;0;1012.556;0;57.2623625305;35.9274472596;-14.8892;0;4;0;8;0;0;0;442;0;0;0;-4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;77.0498594751;0;0;62.1193735748;266.476255881;38.3562974726;0;0;0;30;4;6;1360.15238907;442.743078758;0;11.8967284749;0;50.6666128011;0;99.6346262107;71.2;143.98464093;45.3994572362;44.2095741099;19.5996389234;11.8967284749;0;0;207.944987593;13.0895128118;0;72.6660469866;0;101.961464158;2.17316894774e+15;0;0;0;0;9.7998194617;0;0;8;0;0;0;0;18.0603006855;18.0603006855;76;0;30;0;0;0;0;227.666666667;0;0;0;0;30;25.5212160584;191.739083234;77.0498594751;0;0;0;0;21.267154416;129.034084596;0;25.5212160584;4;0;0;0;0;43.3551402395;0;250.138;0;C46H80N10O20-8;0;0;0;0;0;43.3551402395;0;55;
Sigma-Aldrich;202009-64-1;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);CCC(=O)[O-];1.5;;;;;0.86;65;1.365;;;20;;380;-25.7516;663.14490256;590.3264;390.8466;11690;1074.56;2589.42117528;357210;217;798;111421.7;0;16;0;0;66;28;0;0;11.9960530541;16.039879058;-0.3789759963;0.3855230036;3.7455949216;10.1950374143;284.9374;16;18.5233579797;0;0;18.5233579797;95.5088846072;0;0;0;0;0;16;0;0;0;0;16;0;0;0;0;2590.948;0;0;0;0;0;0;0;0;0;0;0;0;1074.56;63.8014632481;0;0;0;0;74.7348140488;8.58217356;0;219.695362001;0;2389.348;0;134.716748737;85.3797716624;-32.9684;0;12;0;16;0;0;0;1050;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;24;0;0;0;0;0;0;179.783005442;0;0;145.505901566;653.537609545;76.7125949451;0;0;0;70;12;14;3599.58137105;1050.57685775;0;29.1680318796;0;132.40019948;0;219.695362001;170;353.416845919;109.345655675;108.16;0;29.1680318796;0;0;430.466705394;0;0;272.976844623;0;254.517819491;1.42676168586e+53;0;0;0;0;29.3994583851;0;0;24;0;0;39.1992778468;0;43.8382711671;43.8382711671;180;0;70;0;0;0;0;519.666666667;0;0;0;0;70;61.6745015344;448.925730527;179.783005442;0;0;0;0;63.8014632481;288.294098233;0;61.6745015344;12;0;0;0;0;103.602458065;0;607.662;0;C110H200N26O44-16;0;0;0;0;0;103.602458065;0;135;
Sigma-Aldrich;202009-65-2;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);CCC(=O)[O-];2.5;;;;;0.86;65;1.366;;;10;;828;-55.5068;3081.00484624;1281.3856;849.85292;35172;2284.64;5583.15345464;2450266;473;1726;533774.5;0;32;0;0;146;60;0;0;11.9960398361;16.0946452776;-0.3789759963;0.458602035;3.7455938566;10.195520889;620.20308;32;40.6194792734;0;0;40.6194792734;191.017769214;0;0;0;0;0;32;0;0;0;0;32;0;0;0;0;5586.452;0;0;0;0;0;0;0;0;0;0;0;0;2284.64;148.870080912;0;0;0;0;174.381232781;12.4679914884;0;459.816833581;0;5142.932;0;289.625521151;184.284420468;-69.1268;0;28;0;32;0;0;0;2266;0;0;0;-20.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;56;0;0;0;0;0;0;385.249297376;0;0;312.278957547;1427.66031687;153.42518989;0;0;0;150;28;30;8464.7617667;2266.24441572;0;63.710638689;0;295.867372838;0;459.816833581;367.6;772.281255898;237.252291889;236.068153988;68.5987362319;63.710638689;0;0;952.06426134;0;0;570.865293929;0;559.630530156;2.33982218542e+139;0;0;0;0;0;0;0;56;0;0;78.3985556936;0;95.3942121302;95.3942121302;388;0;150;0;0;0;0;1103.66666667;0;0;0;0;150;133.981072487;963.299025112;385.249297376;0;0;0;0;148.870080912;606.814125506;0;133.981072487;28;0;0;0;0;224.097093717;0;1322.71;0;C238H440N58O92-32;0;0;0;0;0;224.097093717;0;295;
Sigma-Aldrich;192948-77-9;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);CCC(=O)[O-];3.5;;;;;0.81;65;1.346;;;10;;1724;-115.0172;13228.95629584;2663.504;1767.86556;94190;4704.8;11570.6180133601;14281626;985;3582;2323120.1;0;64;0;0;306;124;0;0;11.9960338308;16.2210428801;-0.3789759963;0.7903484418;3.7455938483;10.1965732816;1290.73444;64;84.8117218608;0;0;84.8117218608;382.035538429;0;0;0;0;0;64;0;0;0;0;64;0;0;0;0;11577.46;0;0;0;0;0;0;0;0;0;0;0;0;4704.8;319.00731624;0;0;0;0;373.674070244;18.9071240543;0;940.059776741;0;10650.1;0;599.443065979;382.093718079;-141.4436;0;60;0;64;0;0;0;4698;0;0;0;-41.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;120;0;0;0;0;0;0;796.181881243;0;0;645.82506951;2975.90573153;306.850379781;0;0;0;310;60;62;18879.9273884;4697.57953167;0;132.795852308;0;622.801719553;0;940.059776741;762.8;1610.01007585;493.070632294;491.887150474;146.997291926;132.795852308;0;0;1721.86682158;0;0;1440.03474419;0;1169.85595149;nan;0;0;0;0;0;0;0;120;0;0;156.797111387;0;198.506094056;198.506094056;804;0;310;0;0;0;0;2271.66666667;0;0;0;0;310;278.594214391;1992.04561428;796.181881243;0;0;0;0;319.00731624;1243.85418005;0;278.594214391;60;0;0;0;0;465.086365021;0;2752.806;0;C494H920N122O188-64;0;0;0;0;0;465.086365021;0;615;
Sigma-Aldrich;202009-66-3;N(*)(*)CCN(*)(*);CCC(O)NCCN(*)(*);CCC(=O)[O-];4.5;;;;;0.791;65;1.337;;;5;;3516;-234.038;54773.785444;5427.7408;3603.8908400001;235928;9545.1199999999;23545.5471308004;75821978;2009;7294;9680371.3;0;128;0;0;626;252;0;0;11.996030963;16.5519925987;-0.3789759963;1.5914912641;3.7455938482;10.2112956163;2631.7971599999;128;173.196207036;0;0;173.196207036;764.071076858;0;0;0;0;0;128;0;0;0;0;128;0;0;0;0;23559.476;0;0;0;0;0;0;0;0;0;0;0;0;9545.12;659.281786897;0;0;0;0;772.259745171;29.8083894607;0;1839.26733432;61.2783287381;21664.436;0;1219.07815564;777.712313302;-286.0772;0;124;0;128;0;0;0;9562;0;0;0;-82.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;248;0;0;0;0;0;0;1618.04704898;0;0;1312.91729344;6072.39656084;613.700759561;0;0;0;630;124;126;41000.5806541;9560.24976357;0;270.966279546;0;1276.67041298;0;1900.54566306;1553.2;3285.46771577;1004.70948934;1003.52631377;156.797111387;270.966279546;0;0;1466.02543492;0;0;4973.82015185;0;2390.30679415;nan;0;0;0;0;0;0;0;248;0;0;460.5915147;0;404.729857909;404.729857909;1636;0;630;0;0;0;0;4607.66666667;0;0;0;0;630;567.820498199;4049.53879263;1618.04704898;0;0;0;0;659.281786897;2517.93428915;0;567.820498199;124;0;0;0;0;947.064907628;0;5612.998;0;C1006H1880N250O380-128;0;0;0;0;0;947.064907628;0;1255;
Sigma-Aldrich;MFCD00197936_1;N(*)(*)CCN(*)(*);NCC(O)(*)(*);;3;;;;;0.86;65;1.364;;;20;;552;-29.622;877.462884;883.5744;536.412244;11996;1942.08;3602.29557752;523138;357;1142;244310.22;0;0;0;0;122;0;0;0;11.9960506534;16.0578708275;-0.4205553548;0.2631530661;4.0854088136;11.3563867493;374.987756;0;21.7028839681;0;0;21.7028839681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3604.18;4;0;0;0;0;0;0;0;0;0;0;0;1942.08;319.443327413;0;0;0;163.769770555;0;14.5405838219;0;306.39164369;0;3293.716;0;184.049144841;115.275391551;-65.5292;0;60;0;0;0;0;0;1466;0;0;0;-4.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;319.443327413;1097.59236491;0;0;0;0;122;60;2;4476.53046323;1410.94321444;0;34.8661898536;0;329.679158047;0;306.39164369;239.12;617.195120031;106.623356266;128.23440651;0;34.8661898536;0;0;0;10.2358306341;0;780.964890586;0;163.769770555;2.43439097405e+85;0;0;0;0;0;0;0;120;0;0;0;0;56.0280653881;56.0280653881;244;0;122;0;0;0;0;690;0;0;0;0;122;79.5198599448;222.521717801;0;0;0;10.2358306341;21.7031655884;297.740161824;306.39164369;0;79.5198599448;32;0;0;0;0;138.195280353;0;858.914;394.67340223;C122H308N62O60;0;0;0;0;0;138.195280353;0;183;
Sigma-Aldrich;MFCD00197936_2;N(*)(*)CCN(*)(*);NCC(O)(*)(*);;4;;;;;0.947;65;1.359;;;10;;1128;-59.6124;3553.63823376;1806.0864;1096.794004;30350;4006.72;7380.6708620001;2845698;741;2358;1020631.5;0;0;0;0;250;0;0;0;11.9960392779;16.1348333571;-0.4206263935;0.4583700446;4.0854299828;11.4553258595;767.053996;0;44.8814826721;0;0;44.8814826721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7384.532;4;0;0;0;0;0;0;0;0;0;0;0;4006.72;659.717798069;0;0;0;350.935222617;0;22.8823170502;0;490.226629905;142.982767056;6751.508;0;377.186229831;235.843934046;-135.366;0;124;0;0;0;0;0;3002;0;0;0;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;0;0;0;659.717798069;2241.86020309;0;0;0;0;250;124;2;10094.7601315;2887.67794497;0;72.1755006257;0;669.953628703;0;633.20939696;490;1247.47975287;216.592288734;259.41727779;0;72.1755006257;0;0;10.2358306341;0;0;1598.41497549;0;350.935222617;8.67071332937e+197;0;0;0;0;0;0;0;248;0;0;0;0;115.682815948;115.682815948;500;0;250;0;0;0;0;1418;0;0;0;0;250;162.735691482;431.95392279;0;0;0;10.2358306341;21.7031655884;638.014632481;633.20939696;0;162.735691482;64;0;0;0;0;282.699201458;0;1756.226;815.525830084;C250H628N126O124;0;0;0;0;0;282.699201458;0;375;
Sigma-Aldrich;MFCD00197936_3;N(*)(*)CCN(*)(*);NCC(O)(*)(*);;5;;;;;0.786;;1.3374;;;5;;2280;-119.5932;14302.53348624;3651.1104;2217.557524;73280;8135.9999999999;14937.4214309601;14467330;1509;4790;4170714.06;0;0;0;0;506;0;0;0;11.996033695;16.3198655185;-0.4206703109;0.9316277179;4.0854021927;11.5331717773;1551.186476;0;91.2386800801;0;0;91.2386800801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14945.236;4;0;0;0;0;0;0;0;0;0;0;0;8136;1340.26673938;0;0;0;725.266126743;0;37.0993731791;0;980.453259809;306.39164369;13667.092;0;763.460399811;476.981019035;-275.0396;0;252;0;0;0;0;0;6074;0;0;0;-20.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504;0;0;0;0;0;0;0;0;0;1340.26673938;4530.39587944;0;0;0;0;506;252;2;22085.0452317;5841.14740604;0;146.79412217;0;1350.50257002;0;1286.8449035;991.76;2508.04901856;436.578448043;521.858023205;0;146.79412217;0;0;0;0;0;3243.55097594;0;725.266126743;nan;0;0;0;0;0;0;0;504;0;0;0;0;234.992317067;234.992317067;1012;0;506;0;0;0;0;2874;0;0;0;0;506;329.167354557;850.818332769;0;0;0;10.2358306341;21.7031655884;1318.56357379;1286.8449035;0;329.167354557;128;0;0;0;0;571.70704367;0;3550.85;1657.23068579;C506H1268N254O252;0;0;0;0;0;571.70704367;0;759;
